DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
G;306953;CR.P.CONV;EFRAIM;EFRAIM;;GUAIANASES;GUAIANASES;AVENIDA NORDESTINA;5100;GUAIANAZES;8431410;20355023;;;Ativa;96;LAJEADO;9607;35392947;35392947;;ZERO A 3A;16/06/2008;2008.0.115;16/06/2008;16/06/2008;;;;CON;-23522429;-46418377;31/12/2011
G;306881;CR.P.CONV;EL SHADAI;EL SHADAI;;GUAIANASES;GUAIANASES;RUA BENTO SOARES MOTA;249;JARDIM SÃO PAULO(ZONA LESTE);8412180;38086753;;;Ativa;31;GUAIANASES;3103;35361677;35361677;;ZERO A 4A;28/12/2007;2007.0.309;28/12/2007;28/12/2007;;;;CON;-23558516;-46410024;31/12/2011
G;12157;EMEF;ELIAS SHAMMASS;ELIAS SHAMMASS;;GUAIANASES;CIDADE TIRADENTES;RUA DO PAI NOSSO;7;CONJUNTO HABITACIONAL SITIO CONCEIÇÃO;8473020;25181164;;25181119;Ativa;25;CIDADE TIRADENTES;2502;35078773;35078773;161078159000000;;24/03/1992;31.355;24/03/1992;;15/12/1995;;;DIR;-23577983;-46393800;31/12/2011
G;97080;EMEI;ELISA KAUFFMANN ABRAMOVICH;ELISA KAUFFMANN ABRAMOVICH;;GUAIANASES;CIDADE TIRADENTES;RUA RENE DE TOLEDO;55;CIDADE TIRADENTES;8471740;22820978;;;Ativa;25;CIDADE TIRADENTES;2507;35092712;35092712;161078149000000;;29/10/1985;21.537;29/10/1985;;16/03/1991;;COHAB TIRADENTES - UNIDADE V;DIR;-23602177;-46403693;31/12/2011
G;14681;EMEI;ELISIARIO RODRIGUES DE SOUSA, PROF.;ELISIARIO RODRIGUES DE SOUSA, PROF.;;GUAIANASES;CIDADE TIRADENTES;RUA EDSON DANILLO DOTTO;520;COHAB SANTA ETELVINA II;8485280;29648646;;25160391;Ativa;25;CIDADE TIRADENTES;2504;35200530;35200530;161078152000000;;14/03/1994;34.030;14/03/1994;;13/03/2001;;;DIR;-23591421;-46411978;31/12/2011
G;307020;CR.P.CONV;ELITE;ELITE;;GUAIANASES;CIDADE TIRADENTES;RUA 10 G;158;CIDADE TIRADENTES;8475280;22853583;;;Ativa;25;CIDADE TIRADENTES;2506;35417294;35417294;;ZERO A 3A;03/11/2008;2008022968;03/11/2008;03/11/2008;;;;CON;-23589109;-46402435;31/12/2011
G;19344;EMEI;ELIZA MARA TORRES, PROFA;ELIZA MARA TORRES, PROFA;;GUAIANASES;GUAIANASES;RUA BAÍA DE CAETÉ;SN;JARDIM SANTA TEREZINHA (ZONA LESTE);8430027;25137684;25137678;25137684;Ativa;96;LAJEADO;9607;35327694;35327694;161078183000000;;24/05/2007;48369;23/05/2007;;03/04/2009;;CONJUNTO HABITACIONAL GUAIANASES E1;DIR;-23528465;-46427572;31/12/2011
G;306838;CR.P.CONV;ELOHIM;ELOHIM;;GUAIANASES;GUAIANASES;RUA MANUEL BORGES DA CRUZ;11;JARDIM GUAIANAZES;8431390;21536026;;;Ativa;96;LAJEADO;9608;35348934;35348934;;ZERO A 4A;23/08/2007;2007.0.201;23/08/2007;23/08/2007;;;;CON;-23538351;-46416629;31/12/2011
G;307262;CR.P.CONV;ENCANTADO;ENCANTADO;;GUAIANASES;GUAIANASES;RUA CHAPADA DIAMANTINA;125;LAJEADO;8450150;25538024;;;Ativa;96;LAJEADO;9602;35443323;35443323;;ZERO A 3A;27/04/2010;2009.0.364;27/04/2010;27/04/2010;;;;CON;-23543234;-46406298;31/12/2011
G;307439;CR.P.CONV;ENCANTADO II;ENCANTADO II;;GUAIANASES;GUAIANASES;RUA JOÃO DE SIQUEIRA AFONSO;662;LAJEADO;8452000;25527709;;;Ativa;96;LAJEADO;9602;35447134;35447134;;ZERO A 3 A;08/12/2010;2010142141;08/12/2010;08/12/2010;;;;CON;-23538886;-46395294;31/12/2011
G;307034;CR.P.CONV;ENCARNACAO GIMENEZ MARTINEZ LUCAS;ENCARNACAO GIMENEZ MARTINEZ LUCAS;;GUAIANASES;GUAIANASES;RUA SERRA DO CABURAÍ;239;VILA SÃO JOSÉ (GUAIANAZES);8412140;25527987;;;Ativa;31;GUAIANASES;3102;35414098;35414098;;ZERO A 3A;25/11/2008;2008.0.272;25/11/2008;25/11/2008;;;;CON;-23555114;-46409400;31/12/2011
G;307200;CR.P.CONV;ERNESTO CERRETI;ERNESTO CERRETI;;GUAIANASES;CIDADE TIRADENTES;RUA ERNESTO CERRETI;412;CIDADE TIRADENTES;8470220;22851754;;;Ativa;25;CIDADE TIRADENTES;2505;35438534;35438534;;ZERO A 3 A;15/01/2010;2009.0.253;15/01/2010;15/01/2010;;;;CON;-23588216;-46408088;31/12/2011
G;200242;E TEC;ESCOLA TECNICA DE SAUDE PUBLICA PROF. MAKIGUTI;ESCOLA TECNICA DE SAUDE PUBLICA PROF. MAKIGUTI;;GUAIANASES;CIDADE TIRADENTES;AVENIDA DOS METALÚRGICOS;1945;CIDADE TIRADENTES;8471000;22827852;25588884;;Ativa;25;CIDADE TIRADENTES;2507;35336579;35336579;;;11/05/2004;13806;11/05/2004;;;;ESCOLA TECNICA DE SAUDE PUBLICA CIDADE TIRADE;;-23598594;-46401767;31/12/2011
G;306887;CR.P.CONV;ESPERANCA;ESPERANCA;;GUAIANASES;GUAIANASES;RUA CARDOSO DE ABREU;63;JARDIM SÃO PAULO(ZONA LESTE);8460160;20161782;;;Ativa;31;GUAIANASES;3103;35363091;35363091;;ZERO A 4A;28/12/2007;2007.0.309;28/12/2007;28/12/2007;;;;CON;-23551522;-46395853;31/12/2011
G;307160;CR.P.CONV;ESTRELA DO CEU;ESTRELA DO CEU;;GUAIANASES;CIDADE TIRADENTES;RUA SARA KUBITSCHECK;971;CONJUNTO HABITACIONAL CASTRO ALVES;8474000;38080498;;;Ativa;25;CIDADE TIRADENTES;2503;35435156;35435156;;ZERO A 3 A;09/10/2009;2009.0.164;09/10/2009;09/10/2009;;;;CON;-23579785;-46399533;31/12/2011
G;307230;CR.P.CONV;ESTRELA DO MAR;ESTRELA DO MAR;;GUAIANASES;CIDADE TIRADENTES;RUA CONJUNTO SÍTIO CONCEIÇÃO;133;CONJUNTO HABITACIONAL SITIO CONCEIÇÃO;8473090;22853990;;;Ativa;25;CIDADE TIRADENTES;2502;35443281;35443281;;ZERO A 3A;24/03/2010;2009.0.253;24/03/2010;24/03/2010;;;;CON;-23577364;-46392954;31/12/2011
G;400517;CEU CEI;EVANIR APARECIDA HILARIO, PROFA;EVANIR APARECIDA HILARIO, PROFA;JAMBEIRO;GUAIANASES;GUAIANASES;AVENIDA JOSE PINHEIRO BORGES;61;JARDIM MORENO;8430810;29602011;29602013;29602012;Ativa;96;LAJEADO;9608;35057605;35057605;161078500000100;ZERO A 6A 11M;07/02/2003;42.832;06/02/2003;;22/05/2007;;JAMBEIRO;DIR;-23538442;-46423097;31/12/2011
G;400609;CEI INDIR;FAZENDA DO CARMO;FAZENDA DO CARMO;;GUAIANASES;CIDADE TIRADENTES;RUA FLORESTA AMAZÔNICA;8;CONJUNTO HABITACIONAL FAZENDA DO CARMO;8421340;21538434;;;Ativa;25;CIDADE TIRADENTES;2508;35308821;35308821;;1A A 4A;;;;01/02/2007;;;;CON;-23566402;-46418855;31/12/2011
G;307289;CR.P.CONV;FLOR DE LIS;FLOR DE LIS;;GUAIANASES;GUAIANASES;RUA ANTÔNIO SOARES PAIS;389;VILA SÃO GERALDO;8460500;25528110;;;Ativa;31;GUAIANASES;3103;35443700;35443700;;ZERO A 3A;22/06/2010;2009.0.164;09/06/2010;22/06/2010;;;;CON;-23556825;-46398380;31/12/2011
G;400053;CEI DIRET;GERALDO MAGELA PERON;GERALDO MAGELA PERON;;GUAIANASES;GUAIANASES;RUA SAMOUNA;216;GUAIANASES;8460230;25579956;;25579956;Ativa;31;GUAIANASES;3103;35237656;35237656;161078102000000;ZERO A 6A E 11M;13/11/1991;30.554;12/11/1991;;22/05/2007;;JARDIM SOARES;DIR;-23547064;-46403102;31/12/2011
G;18538;EMEI;GESSY GEBARA, PROFA.;GESSY GEBARA, PROFA.;;GUAIANASES;CIDADE TIRADENTES;RUA CACHOEIRA DAS GARCAS;114;COHAB SITIO CONCEICAO;8473010;25554182;25554165;25554182;Ativa;25;CIDADE TIRADENTES;2502;35207858;35207858;161078155000000;;27/12/1996;36.664;27/12/1996;;13/03/2001;;CONJ. HABITACIONAL SITIO CONCEICAO;DIR;-23578549;-46391789;31/12/2011
G;90841;EMEI;GIANFEDERICO PORTA, PROF.;GIANFEDERICO PORTA, PROF.;;GUAIANASES;GUAIANASES;RUA TORRE DE SANTIAGO;323;JARDIM SOARES;8460180;25570634;25579864;25570634;Ativa;31;GUAIANASES;3103;35087294;35087294;161078104000000;;14/12/1981;17.727;14/12/1981;;01/09/1982;;JARDIM SOARES;DIR;-23548638;-46401292;31/12/2011
G;306862;CR.P.CONV;GOLFINHO AZUL;GOLFINHO AZUL;;GUAIANASES;CIDADE TIRADENTES;RUA DO COBRE;57;CONJUNTO RESIDENCIAL PRESTES MAIA;8490003;25557916;;;Ativa;25;CIDADE TIRADENTES;2501;35351404;35351404;;ZERO A 3A;05/10/2007;2007.0.201;05/10/2007;05/10/2007;;;;CON;-23567953;-46401501;31/12/2011
G;17710;EMEI;HELENA LOPES SANTANA DA SILVA, PROFA.;HELENA LOPES SANTANA DA SILVA, PROFA.;;GUAIANASES;GUAIANASES;ADRO RUA ANDES 851;851;GUAIANASES;8440180;25571909;;25544458;Ativa;96;LAJEADO;9605;35207871;35207871;161078125000000;;06/09/1996;36.363;06/09/1996;;13/03/2001;;VILA CHABILANDIA;DIR;-23536341;-46406129;31/12/2011
G;307185;CR.P.CONV;IASHUA;IASHUA;;GUAIANASES;CIDADE TIRADENTES;ESTRADA SANTA ETELVINA;14;VILA MARILENA;8411400;21537287;;;Ativa;25;CIDADE TIRADENTES;2506;35438340;35438340;;ZERO A 3 A;04/12/2009;2009.0.070;04/12/2009;04/12/2009;;;;CON;-23584062;-46405796;31/12/2011
G;8834;EMEF;IDEMIA DE GODOY, PROFA.;IDEMIA DE GODOY, PROFA.;;GUAIANASES;GUAIANASES;RUA ANDES;807;GUAIANAZES;8440180;25544580;25571945;25571945;Ativa;96;LAJEADO;9605;35068718;35068718;161078126000000;;30/03/1990;28.629;30/03/1990;;07/11/1992;;CHABILANDIA II;DIR;-23536323;-46406198;31/12/2011
G;400059;CEI DIRET;INACIO MONTEIRO;INACIO MONTEIRO;;GUAIANASES;CIDADE TIRADENTES;RUA CACHOEIRA MORENA;225;CONJUNTO HABITACIONAL INÁCIO MONTEIRO;8472610;25555905;25550520;25555905;Ativa;25;CIDADE TIRADENTES;2501;35237361;35237361;161078151000000;ZERO A 6A E 11M;01/03/1991;29.550;01/03/1991;;22/05/2007;;;DIR;-23568887;-46403997;31/12/2011
G;19264;CEU EMEF;INACIO MONTEIRO;INACIO MONTEIRO;INACIO MONTEIRO;GUAIANASES;CIDADE TIRADENTES;RUA BARAO BARROSO DO AMAZONAS;SN;COHAB INACIO MONTEIRO;8472721;25189020;25189023;;Ativa;25;CIDADE TIRADENTES;2501;35057332;35057332;161078520000200;;07/02/2003;42.832;06/02/2003;;08/05/2007;;;DIR;-23569249;-46411435;31/12/2011
G;19284;CEU EMEI;INACIO MONTEIRO;INACIO MONTEIRO;INACIO MONTEIRO;GUAIANASES;CIDADE TIRADENTES;RUA BARAO JOAQUIM DO AMPARO;SN;CIDADE TIRADENTES;8472725;25189011;25189012;;Ativa;25;CIDADE TIRADENTES;2501;35057484;35057484;161078520000300;;07/02/2003;42.832;06/02/2003;;08/05/2007;;;DIR;-23569249;-46411435;31/12/2011
G;400039;CEI DIRET;INCONFIDENTES;INCONFIDENTES;;GUAIANASES;CIDADE TIRADENTES;RUA CONTO DE AREIA;203;CONJUNTO HABITACIONAL CASTRO ALVES;8474220;22820855;;22820855;Ativa;25;CIDADE TIRADENTES;2503;35237644;35237644;161078157000000;ZERO A 6A E 11M;13/07/1985;21.085;13/07/1985;;22/05/2007;;;DIR;-23580858;-46401759;31/12/2011
G;306790;CR.P.CONV;IRACI SANTANA;IRACI SANTANA;;GUAIANASES;GUAIANASES;RUA   CATU;184;GUAIANAZES;8440330;25578985;;;Ativa;96;LAJEADO;9605;35304633;35304633;;ZERO A 4A;;;;07/03/2007;;;;CON;-23537648;-46407114;31/12/2011
G;19328;CEU EMEI;IRENE MANKE MARQUES, PROFA.;IRENE MANKE MARQUES, PROFA.;AGUA AZUL;GUAIANASES;CIDADE TIRADENTES;AVENIDA DOS METALÚRGICOS;1262;CIDADE TIRADENTES;8471000;22827569;;;Ativa;25;CIDADE TIRADENTES;2504;35298189;35298189;161078510000200;;22/12/2006;48.028;21/12/2006;;;;AGUA AZUL;DIR;-23594601;-46406758;31/12/2011
G;19265;CEU EMEF;JAMBEIRO;JAMBEIRO;JAMBEIRO;GUAIANASES;GUAIANASES;AVENIDA JOSE PINHEIRO BORGES;60;JARDIM MORENO;8430810;29602036;29602039;29602037;Ativa;96;LAJEADO;9608;35057551;35057551;161078500000200;;07/02/2003;42.832;06/02/2003;;08/05/2007;;;DIR;-23538442;-46423097;31/12/2011
G;307194;CR.P.CONV;JARDIM HELICONIA;JARDIM HELICONIA;;GUAIANASES;CIDADE TIRADENTES;RUA HELICÔNIA;12;CONJUNTO HABITACIONAL SANTA ETELVINA II;8485080;22852405;;;Ativa;25;CIDADE TIRADENTES;2504;35437785;35437785;;ZERO A 3 A;16/12/2009;2009.0.242;16/12/2009;16/12/2009;;;;CON;-23591248;-46415520;31/12/2011
G;400390;CEI INDIR;JARDIM SAO JORGE;JARDIM SAO JORGE;;GUAIANASES;GUAIANASES;RUA CECILIO MENDES PEREIRA;212;JARDIM CAMARGO NOVO;8142410;22385596;29633332;29633332;Ativa;96;LAJEADO;9603;35181812;35181812;;ZERO A 6A 11M;20/07/2002;2002.0.128;01/07/2002;20/07/2002;;;LAGEADO JA SAO JORGE;CON;-23523114;-46394485;31/12/2011
G;400129;CEI DIRET;JARDIM SAO PAULO;JARDIM SAO PAULO;;GUAIANASES;GUAIANASES;RUA FELICIANO DE MENDONÇA;500;JARDIM SÃO PAULO(ZONA LESTE);8460365;25570343;;25570343;Ativa;31;GUAIANASES;3103;35237371;35237371;161078106000000;ZERO A 6A E 11M;02/03/1985;20.719;01/03/1985;;22/05/2007;;;DIR;-23553719;-46397759;31/12/2011
G;19310;CEU CEI;JARDIM SOARES II;JARDIM SOARES II;LAJEADO;GUAIANASES;GUAIANASES;RUA MANUEL DA MOTA COUTINHO;293;LAJEADO;8451420;21539852;;21539852;Ativa;96;LAJEADO;9601;35121708;35121708;161078540000100;;13/05/2004;44.731;12/05/2004;;08/05/2007;;;DIR;-23545680;-46399181;31/12/2011
G;400700;CEI INDIR;JARDIM SOARES II;JARDIM SOARES II;;GUAIANASES;GUAIANASES;RUA BERTOLÍNIA;228;JARDIM SOARES;8460170;25521120;;;Ativa;31;GUAIANASES;3103;35414025;35414025;;ZERO A 3A;10/07/2008;2008.0.099;10/07/2008;10/07/2008;;;;CON;-23549072;-46402666;31/12/2011
G;307431;CR.P.CONV;JESUS E ESPERANCA;JESUS E ESPERANCA;;GUAIANASES;CIDADE TIRADENTES;RUA ALEXANDRE DAVIDENKO;434;CONJUNTO HABITACIONAL BARRO BRANCO II;8473592;34535610;;;Ativa;25;CIDADE TIRADENTES;2502;35447201;35447201;;ZERO A 3 A;08/12/2010;2010.0.224;08/12/2010;08/12/2010;;;;CON;-23583315;-46390815;31/12/2011
G;93530;EMEF;JOANA ANGELICA DE JESUS, MADRE;JOANA ANGELICA DE JESUS, MADRE;;GUAIANASES;GUAIANASES;RUA TORRE DE SANTIAGO;425;GUAIANASES;8460180;25578088;;25575726;Ativa;31;GUAIANASES;3103;35055220;35055220;161078101000000;;;;;;10/04/1981;;ESCOLAS AGRUPADAS DE VILA POPULAR;DIR;-23548973;-46400624;31/12/2011
G;93513;EMEF;JOAO DE LIMA PAIVA, PROF.;JOAO DE LIMA PAIVA, PROF.;;GUAIANASES;GUAIANASES;RUA GETULINA;278;GUAIANASES;8450020;25578176;;25544545;Ativa;96;LAJEADO;9608;35055190;35055190;161078129000000;;08/12/1969;8.552;08/12/1969;;10/04/1981;;E.M. DA ESTRADA DO LAGEADO;DIR;-23541508;-46412249;31/12/2011
G;307193;CR.P.CONV;JOAO RADIANTE;JOAO RADIANTE;;GUAIANASES;GUAIANASES;RUA HORÁCIO QUIROGA;300;JARDIM MORENO;8431040;20354041;;;Ativa;96;LAJEADO;9608;35438686;35438686;;ZERO A 3 A;16/12/2009;2009.0.253;16/12/2009;16/12/2009;;;;CON;-23534949;-46423915;31/12/2011
G;93785;EMEF;JOAO RIBEIRO DE BARROS;JOAO RIBEIRO DE BARROS;;GUAIANASES;GUAIANASES;RUA   ANANAI;968;VILA NOVA CURUCA;8032370;25133616;20351650;25133616;Ativa;96;LAJEADO;9607;35055219;35055219;161078132000000;;30/08/1956;3.221;30/08/1956;;10/04/1981;;VILA NOVA CURUCA;DIR;-23522316;-46418848;31/12/2011
G;306321;CR.P.CONV;JOAO XXIII;JOAO XXIII;;GUAIANASES;GUAIANASES;RUA   CRUZ DO ESPIRITO SANTO;1136;VILA CHABILANDIA;8440470;29613135;29613135;29613135;Ativa;96;LAJEADO;9605;35181791;35181791;;1A A 3A E 11M;;;;20/07/2002;;;;CON;-23535598;-46404037;31/12/2011
G;400153;CEI DIRET;JOAQUIM GOUVEIA FRANCO JR., VER.;JOAQUIM GOUVEIA FRANCO JR., VER.;;GUAIANASES;GUAIANASES;RUA   ARDOSIA;8;VILA CHABILANDIA;8440440;25579947;;25579947;Ativa;96;LAJEADO;9605;35237449;35237449;161078124000000;ZERO A 6A E 11M;13/02/1988;25.341;13/02/1988;;22/05/2007;;VILA CHABILANDIA;DIR;-23534179;-46406366;31/12/2011
G;400155;CEI DIRET;JOCELYNE GUIMARAES FERNANDES DE MELLO;JOCELYNE GUIMARAES FERNANDES DE MELLO;;GUAIANASES;GUAIANASES;RUA   UTARO KANAI;280;CONJ HABIT JUSCELINO KUBITSCHEK;8465000;25552577;25555850;25552577;Ativa;31;GUAIANASES;3104;35237590;35237590;161078109000000;ZERO A 6A E 11M;13/07/1985;21.085;13/07/1985;;22/05/2007;;;DIR;-23565432;-46398740;31/12/2011
G;400560;CEI INDIR;JORGE, PE;JORGE, PE;;GUAIANASES;GUAIANASES;RUA SERRA DO MAR;55;VILA PRINCESA ISABEL;8410160;29611968;;;Ativa;31;GUAIANASES;3101;35128260;35128260;;2A E 3A E 11M;;;;04/06/2004;;;;CON;-23547831;-46415407;31/12/2011
G;307079;CR.P.CONV;JOSE AMADO DOS SANTOS;JOSE AMADO DOS SANTOS;;GUAIANASES;GUAIANASES;RUA CASSUNUNGA;8;JARDIM LOURDES;8452500;25127832;;;Ativa;96;LAJEADO;9603;35432970;35432970;;ZERO A 3 A;01/04/2009;2008.0.172;01/04/2009;01/04/2009;;;;CON;-23529284;-46395186;31/12/2011
G;97721;EMEF;JOSE AUGUSTO CESAR SALGADO, DR.;JOSE AUGUSTO CESAR SALGADO, DR.;;GUAIANASES;CIDADE TIRADENTES;RUA DOS TEXTEIS;2907;CIDADE TIRADENTES;8490600;22822126;29648345;29648345;Ativa;25;CIDADE TIRADENTES;2506;35092976;35092976;161078162000000;;29/10/1985;21.536;29/10/1985;;16/03/1991;;COHAB CIDADE TIRADENTES - UNIDADE II;DIR;-23592203;-46395740;31/12/2011
G;306966;CR.P.CONV;JOSE PROFETA MARCILINO;JOSE PROFETA MARCILINO;;GUAIANASES;GUAIANASES;RUA IRMÃOS MURGEL;634;VILA CRUZEIRO;8412030;25527677;;;Ativa;31;GUAIANASES;3103;35407896;35407896;;ZERO A 3A;24/07/2008;2008.0.137;24/07/2008;24/07/2008;;;;CON;-23546080;-46407448;31/12/2011
G;13498;EMEI;JOSE ROBERTO DE CASTRO RIBEIRO, PROF.;JOSE ROBERTO DE CASTRO RIBEIRO, PROF.;;GUAIANASES;CIDADE TIRADENTES;RUA ENGENHEIRO CARLO GRAZIA;120;CIDADE TIRADENTES;8475410;22820199;;29649395;Ativa;25;CIDADE TIRADENTES;2506;35074718;35074718;161078158000000;;08/03/1993;33.016;08/03/1993;;15/12/1995;;CONJ. HABITACIONAL SANTA ETELVINA - VII A;DIR;-23594022;-46398392;31/12/2011
G;400516;CEU CEI;JOSELY MARIA CARDOSO BENTO;JOSELY MARIA CARDOSO BENTO;INACIO MONTEIRO;GUAIANASES;CIDADE TIRADENTES;RUA BARAO BARROSO DO AMAZONAS;SN;COHAB INACIO MONTEIRO;8472721;25189036;25189033;25189034;Ativa;25;CIDADE TIRADENTES;2501;35057548;35057548;161078520000100;ZERO A 6A 11M;07/02/2003;42.832;06/02/2003;;22/05/2007;;INACIO MONTEIRO;DIR;-23569249;-46411435;31/12/2011
G;307041;CR.P.CONV;JULIO FRANCISCO DE SOUZA;JULIO FRANCISCO DE SOUZA;;GUAIANASES;CIDADE TIRADENTES;RUA FRANCISCO CARDOSO JÚNIOR;15;JARDIM ÁUREA;8421105;25181346;;;Ativa;25;CIDADE TIRADENTES;2508;35411152;35411152;;ZERO A 3A;25/11/2008;2008.0.286;25/11/2008;25/11/2008;;;;CON;-23565053;-46418535;31/12/2011
G;307170;CR.P.CONV;JULIO FRANCISCO DE SOUZA II;JULIO FRANCISCO DE SOUZA II;;GUAIANASES;CIDADE TIRADENTES;RUA FEITIO DE ORAÇÃO;1;CONJUNTO HABITACIONAL FAZENDA DO CARMO;8421240;25185602;;;Ativa;25;CIDADE TIRADENTES;2508;35435600;35435600;;ZERO A 3 A;05/11/2009;2009.0.180;05/11/2009;05/11/2009;;;;CON;-23565130;-46419267;31/12/2011
G;307288;CR.P.CONV;JULIO FRANCISCO DE SOUZA III;JULIO FRANCISCO DE SOUZA III;;GUAIANASES;CIDADE TIRADENTES;RUA IRANI BASTOS MALTA;9;CONJUNTO HABITACIONAL FAZENDA DO CARMO;8421280;25185308;25557844;;Ativa;25;CIDADE TIRADENTES;2508;35443736;35443736;;ZERO A 3A;22/06/2010;2009.0.194;10/06/2010;22/06/2010;;;;CON;-23567823;-46419027;31/12/2011
G;97055;EMEF;JUSCELINO KUBITSCHEK DE OLIVEIRA, PRES.;JUSCELINO KUBITSCHEK DE OLIVEIRA, PRES.;;GUAIANASES;GUAIANASES;RUA JORGE MARACCINI POMFILIO;60;COHAB JUSCELINO;8465050;25555752;;25554153;Ativa;31;GUAIANASES;3104;35092745;35092745;161078105000000;;29/10/1985;21.536;29/10/1985;;16/03/1991;;JUSCELINO, PRESIDENTE - UNIDADE I;DIR;-23563989;-46396466;31/12/2011
G;400165;CEI DIRET;JUSCELINO KUBITSCHEK OLIVEIRA, PRES.;JUSCELINO KUBITSCHEK OLIVEIRA, PRES.;;GUAIANASES;GUAIANASES;RUA   PEDRO DE SEABRA;80;JARDIM SAO PAULO;8461380;25565025;;25565025;Ativa;31;GUAIANASES;3104;35237668;35237668;161078112000000;ZERO A 6A E 11M;13/07/1985;21.085;13/07/1985;;22/05/2007;;;DIR;-23562443;-46405109;31/12/2011
G;97071;EMEI;KLAUS REINACH, ENG.;KLAUS REINACH, ENG.;;GUAIANASES;CIDADE TIRADENTES;RUA JOSÉ FRANCISCO BRANDÃO;390;CIDADE TIRADENTES;8470790;29648046;;;Ativa;25;CIDADE TIRADENTES;2506;35092721;35092721;161078161000000;;19/07/1985;21.111;19/07/1985;;16/03/1991;;COHAB TIRADENTES VI;DIR;-23592781;-46392698;31/12/2011
G;19369;CEU EMEF;LAJEADO;LAJEADO;LAJEADO;GUAIANASES;GUAIANASES;RUA MANUEL DA MOTA COUTINHO;293;LAJEADO;8451420;21539825;;;Ativa;96;LAJEADO;9601;35356852;35356852;161078540000200;;05/01/2008;49121;04/01/2008;;04/09/2009;;;DIR;-23545680;-46399181;31/12/2011
G;400699;CEI INDIR;LAJEADO;LAJEADO;;GUAIANASES;GUAIANASES;RUA JOÃO DA SILVA AGUIAR;150;LAJEADO;8452250;39872177;;39872177;Ativa;96;LAJEADO;9601;35390598;35390598;;ZERO A 5A;20/05/2008;2008.0.099;20/05/2008;20/05/2008;;;;CON;-23541735;-46394560;31/12/2011
G;400475;CEI INDIR;LAR DITOSO;LAR DITOSO;;GUAIANASES;GUAIANASES;RUA COMANDANTE  CARLOS RUHL;358;VILA PRINCESA ISABEL;8410130;25528241;;;Ativa;31;GUAIANASES;3101;35814258;35814258;;ZERO A 6A 11M;;;;20/07/2002;;;;CON;-23545578;-46417198;31/12/2011
G;307621;CR.P.CONV;LAR ENCANTADO;LAR ENCANTADO;;GUAIANASES;GUAIANASES;RUA JOSÉ LEMONDES;83;JARDIM SANTA TEREZINHA (ZONA LESTE);8430060;;;;Ativa;96;GUAIANASES;9607;35461283;35461283;;0A A 3A;06/09/2011;2011002166;06/09/2011;06/09/2011;;;;CON;-23524338;-46429046;31/12/2011
G;306723;CR.P.CONV;LAR FELIZ;LAR FELIZ;;GUAIANASES;GUAIANASES;RUA   COUTINHO E MELO;507;VILA AUREA;8411090;25532706;;;Ativa;31;GUAIANASES;3102;35288925;35288925;;ZERO A 3A E 11M;;;;24/03/2006;;;VILA ROSA;CON;-23551242;-46409522;31/12/2011
G;307044;CR.P.CONV;LUCIA PRESTES MOREIRA;LUCIA PRESTES MOREIRA;;GUAIANASES;GUAIANASES;RUA CORONEL MANUEL MACHADO;98;VILA ZEFIRA;8411145;25531341;;;Ativa;31;GUAIANASES;3102;35414049;35414049;;ZERO A 3A;16/12/2008;2008.0.288;16/12/2008;16/12/2008;;;ANTONIO GUIMARAES MIRANDA;CON;-23551447;-46412302;31/12/2011
G;400284;CEI DIRET;LUCIANO MENDES DE ALMEIDA, DOM;LUCIANO MENDES DE ALMEIDA, DOM;;GUAIANASES;GUAIANASES;RUA GONÇALO LOPES DE CAMARGO;28;JARDIM FANGANIELLO;8450560;25521482;;25521482;Ativa;96;LAJEADO;9601;35279336;35279336;161078121000000;ZERO A 6A E 11M;30/11/2001;41.431;29/11/2001;;22/05/2007;;JARDIM FANGANIELLO;DIR;-23546974;-46391979;31/12/2011
G;18201;EMEI;LUCILIA DE ANDRADE FERREIRA, PROFA.;LUCILIA DE ANDRADE FERREIRA, PROFA.;;GUAIANASES;CIDADE TIRADENTES;RUA CACHOEIRA TRIUNFO;55;COHAB BARRO BRANCO II;8475080;25160376;22824326;22824326;Ativa;25;CIDADE TIRADENTES;2502;35207846;35207846;161078164000000;;29/10/1996;36.490;29/10/1996;;13/03/2001;;CONJ. HABITACIONAL BARRO BRANCO II;DIR;-23582994;-46394742;31/12/2011
G;9156;EMEF;LUIS CARLOS PRESTES, SEN.;LUIS CARLOS PRESTES, SEN.;;GUAIANASES;CIDADE TIRADENTES;RUA   IGARAPE GUARA;90;CONJUNTO HABITACIONAL INACIO MONTEIRO;8472120;25552118;25550660;25552094;Ativa;25;CIDADE TIRADENTES;2501;35068731;35068731;161078165000000;;03/08/1990;28.911;03/08/1990;;07/11/1992;;CONJ. HABITACIONAL INACIO MONTEIRO II;DIR;-23570174;-46399202;31/12/2011
