DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
BT;307340;ESC.PART.;DREAM KIDS;DREAM KIDS;;BUTANTA;BUTANTA;BARÃO DE CAMPOS GERAIS;450;REAL PARQUE;5684000;;;;Ativa;54;MORUMBI;5404;35444698;444698;;ZERO A 3A;27/08/2010;46;25/08/2010;;27/08/2010;;;PAR;-23606889;-46706722;31/12/2010
BT;477;EMEF;EDA TEREZINHA CHICA MEDEIROS, PROFA.;EDA TEREZINHA CHICA MEDEIROS, PROFA.;;BUTANTA;BUTANTA;RUA ENGENHEIRO HUGO TAKAHASHI;333;RAPOSO TAVARES;5563120;37820714;;37816437;Ativa;65;RAPOSO TAVARES;6504;35098474;98474;161079119000000;;26/10/1988;27.212;26/10/1988;;16/03/1991;;JARDIM EDUCANDARIO;DIR;-23601513;-46783280;31/12/2010
BT;97047;EMEF;EDUCANDARIO DOM DUARTE, ANEXA AO;EDUCANDARIO DOM DUARTE, ANEXA AO;;BUTANTA;BUTANTA;ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37821908;;37821908;Ativa;65;RAPOSO TAVARES;6504;35092794;92794;161079122000000;;05/12/1985;21.673;05/12/1985;14/09/1985;13/03/2001;;;DIR;-23596876;-46781432;31/12/2010
BT;307178;ESC.PART.;EL MIGUELITO;EL MIGUELITO;;BUTANTA;BUTANTA;JORGE JOÃO SAAD;786;VILA PROGREDIOR;5618001;;;;Ativa;54;MORUMBI;5403;35170859;170859;;ZERO A 5 A;03/12/2009;99;26/11/2009;;03/12/2009;;;PAR;-23593571;-46721304;31/12/2010
BT;90026;EMEI;EMIR MACEDO NOGUEIRA;EMIR MACEDO NOGUEIRA;;BUTANTA;BUTANTA;GENERAL ARARIPE DE FARIA;405;VILA GOMES;5590020;37267849;;37261963;Ativa;12;BUTANTA;1201;35051639;51639;161079103000000;;;;;;18/09/1985;;VILA GOMES - PI 53;DIR;-23576384;-46730402;31/12/2010
BT;307226;ESC.PART.;ESCOLA DA TURMA;ESCOLA DA TURMA;;BUTANTA;PINHEIROS;PENSILVÂNIA;590;CIDADE MONÇÕES;4564002;;;;Ativa;35;ITAIM BIBI;3503;35443906;443906;;;31/03/2010;7;22/03/2010;;31/03/2010;;;PAR;-23612909;-46684990;31/12/2010
BT;305965;ESC.PART.;ESCOLA HARMONIA;ESCOLA HARMONIA;;BUTANTA;PINHEIROS;ALAMEDA   CASA BRANCA;583;JARDIM PAULISTA;1408001;;;;Ativa;45;JARDIM PAULISTA;4501;35137509;137509;;;;;;;18/10/1995;;CASINHA DE MEL E.E.I.;PAR;-23565897;-46659746;31/12/2010
BT;306077;ESC.PART.;ESCOLA QUINTAL E.E.I.;ESCOLA QUINTAL E.E.I.;;BUTANTA;BUTANTA;RUA   JOAQUIM C DE AZEVEDO MARQUES;1234;VILA MORUMBI;5688021;;;;Ativa;12;BUTANTA;1204;35164598;164598;;;;;;;20/12/2000;;;PAR;-23610845;-46710299;31/12/2010
BT;400665;CEI INDIR;ESMERALDA;ESMERALDA;;BUTANTA;BUTANTA;CIRCULAR;303;RAPOSO TAVARES;5547025;37843138;;37843138;Ativa;65;RAPOSO TAVARES;6504;35351283;351283;;1A A 4A;17/10/2007;2007.0.212;17/10/2007;17/10/2007;;;;CON;-23596750;-46777362;31/12/2010
BT;307124;ESC.PART.;ESPACO BRINCAR;ESPACO BRINCAR;;BUTANTA;PINHEIROS;BEATRIZ;77;VILA MADALENA;5445040;;;;Ativa;2;ALTO DE PINHEIROS;202;35434747;434747;;18 M A 6 A;07/08/2009;77;07/08/2009;;07/08/2009;;;PAR;-23550366;-46696974;31/12/2010
BT;307123;ESC.PART.;ESPACO DA VILA BERCARIO E RECREACAO;ESPACO DA VILA BERCARIO E RECREACAO;;BUTANTA;BUTANTA;ANTÔNIO MARIANI;58;INSTITUTO DE PREVIDÊNCIA;5530000;;;;Ativa;12;BUTANTA;1203;35434735;434735;;4 M A 3 A;07/08/2009;79;07/08/2009;;07/08/2009;;;PAR;-23576265;-46714983;31/12/2010
BT;307446;ESC.PART.;ESPACO LIVRE;ESPACO LIVRE;;BUTANTA;PINHEIROS;INDIANA;922;BROOKLIN PAULISTA;4562000;;;;Ativa;35;ITAIM BIBI;3503;35294861;294861;;4 M A 5 A;28/12/2010;72;16/12/2010;;;;;PAR;-23609363;-46686119;31/12/2010
BT;306079;ESC.PART.;ESPACO MORUMBI;ESPACO MORUMBI;;BUTANTA;BUTANTA;RUA   PANONIA;170;JARDIM COLOMBO;5629010;;;;Ativa;94;VILA SONIA;9402;35170773;170773;;;;;;;20/12/2000;;;PAR;-23602867;-46728676;31/12/2010
BT;306141;ESC.PART.;ESPORTE CLUBE PINHEIROS JARDIM DE INFANCIA;ESPORTE CLUBE PINHEIROS JARDIM DE INFANCIA;;BUTANTA;PINHEIROS;RUA   ANGELINA MAFFEI VITA;493;JARDIM EUROPA;1455070;;;;Ativa;62;PINHEIROS;6202;35170707;170707;;18M A 6A;;;;;17/12/1999;;;PAR;-23579700;-46691000;31/12/2010
BT;92851;EMEF;EUCLYDES DE OLIVEIRA FIGUEIREDO, GEN.;EUCLYDES DE OLIVEIRA FIGUEIREDO, GEN.;;BUTANTA;BUTANTA;RUA MARECHAL OLIMPIO MOURAO FILHO;187;CIDADE SAO FRANCISCO;5352080;37664380;37684542;37664380;Ativa;67;RIO PEQUENO;6701;35053193;53193;161079140000000;;11/11/1970;9.135;11/11/1970;;10/04/1981;;;DIR;-23556913;-46758414;31/12/2010
BT;307006;ESC.PART.;FAZENDINHA DO SABER;FAZENDINHA DO SABER;;BUTANTA;BUTANTA;ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;4382;JARDIM ESMERALDA;5564100;;;;Ativa;67;RIO PEQUENO;6704;35807278;807278;;4M A 6A;11/06/2008;46;04/06/2008;;11/06/2008;;;PAR;-23589741;-46768570;31/12/2010
BT;90123;EMEI;FERNANDO PESSOA;FERNANDO PESSOA;;BUTANTA;BUTANTA;RUA   BARTOLOMEO BON;105;JARDIM DRACENA;5528200;37510256;;;Ativa;94;VILA SONIA;9401;35092800;92800;161079158000000;;19/07/1985;21.111;19/07/1985;;13/03/2001;;JARDIM DRACENA;DIR;-23593094;-46758394;31/12/2010
BT;306194;CR.P.CONV;FRATERNIDADE MARIA DE NAZARE;FRATERNIDADE MARIA DE NAZARE;;BUTANTA;PINHEIROS;RUA SAO  MACARIO;111;VILA MADALENA;5443040;30326510;;;Ativa;2;ALTO DE PINHEIROS;202;35180634;180634;;ZERO A 2A E 11M;;;;20/07/2002;;;;CON;-23553568;-46697591;31/12/2010
BT;90107;EMEI;GILBERTO CHAVES, DEP.;GILBERTO CHAVES, DEP.;;BUTANTA;BUTANTA;RUA SARA NEWTON;100;JARDIM BOA VISTA;5583030;37824787;;37821145;Ativa;65;RAPOSO TAVARES;6502;35087592;87592;161079121000000;;06/04/1982;17.914;06/04/1982;;01/09/1982;;JARDIM BOA VISTA;DIR;-23583227;-46791501;31/12/2010
BT;306496;CR.P.CONV;GIRASSOL CRECHE;GIRASSOL CRECHE;;BUTANTA;BUTANTA;JOÃO AVELINO PINHO MELLÃO;29;PARAISÓPOLIS;5659010;;;37429388;Ativa;94;VILA SONIA;9404;35813795;813795;;ZERO A 6A 11M;;;;10/12/2002;;;;CON;-23668461;-46750185;31/12/2010
BT;92801;EMEF;IBRAHIM NOBRE;IBRAHIM NOBRE;;BUTANTA;BUTANTA;RUA CORONEL SALVADOR DE MOYA;263;VILA ALBA;5368020;37316153;;37354381;Ativa;67;RIO PEQUENO;6704;35053200;53200;161079143000000;;11/11/1970;9.132;11/11/1970;;10/04/1981;;;DIR;-23575132;-46752583;31/12/2010
BT;19160;EMEF;ILEUSA CAETANO DA SILVA, PROFA.;ILEUSA CAETANO DA SILVA, PROFA.;;BUTANTA;BUTANTA;RUA D;10;JARDIM EDUCANDARIO;5564100;37829767;;37829770;Ativa;65;RAPOSO TAVARES;6504;35224236;224236;161079125000000;;16/02/1998;37.325;16/02/1998;;13/03/2001;;BUTANTA;DIR;-23597889;-46778494;31/12/2010
BT;306738;ESC.PART.;ILHA DO SUL, C.E.R.;ILHA DO SUL, C.E.R.;;BUTANTA;PINHEIROS;AVENIDA PADRE  PEREIRA DE ANDRADE;545;BOACAVA;5469000;30245606;;;Ativa;2;ALTO DE PINHEIROS;201;35128831;128831;;18M A 6A;;;;;11/07/2006;;;PAR;-23541652;-46719089;31/12/2010
BT;306109;ESC.PART.;INTERACAO RECREACAO INFANTIL;INTERACAO RECREACAO INFANTIL;;BUTANTA;BUTANTA;RUA   FRANCISCO PRETO;131;VILA MORSE;5623010;;;;Ativa;94;VILA SONIA;9402;35170793;170793;;;;;;;03/05/2001;;;PAR;-23600452;-46727760;31/12/2010
BT;306910;CR.P.CONV;IPE;IPE;;BUTANTA;BUTANTA;ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37826709;;37826709;Ativa;65;RAPOSO TAVARES;6504;35391220;391220;;ZERO A 5A;03/04/2008;2008.0.077;03/04/2008;03/04/2008;;;;CON;-23597399;-46782419;31/12/2010
BT;90484;EMEI;ISABEL COLOMBO, PROFA.;ISABEL COLOMBO, PROFA.;;BUTANTA;PINHEIROS;AVENIDA PADRE ANTONIO JOSE DOS SANTOS;1511;CIDADE MONCOES;4563004;55057097;55063713;55063713;Ativa;35;ITAIM BIBI;3503;35051767;51767;161079164000000;;;;;;27/03/1985;;MONCOES - PI 105;DIR;-23609602;-46687084;31/12/2010
BT;400460;CEI INDIR;ISABEL RIBEIRO;ISABEL RIBEIRO;;BUTANTA;BUTANTA;RUA   EUSEBIO DA COSTA BRAGA;66;JARDIM MONTE KEMEL;5632060;37441245;37430680;37441245;Ativa;94;VILA SONIA;9404;35180889;180889;;ZERO A 6A 11M;18/02/1992;31.241;18/02/1992;20/07/2002;;;JARDIM MONTE KEMEL;CON;-23597752;-46736601;31/12/2010
BT;306219;CR.P.CONV;IZABEL MENDES DE CASTRO, R.I.;IZABEL MENDES DE CASTRO, R.I.;;BUTANTA;PINHEIROS;RUA   AMARO CAVALHEIRO;124;PINHEIROS;5425010;30318218;;;Ativa;62;PINHEIROS;6202;35180622;180622;;ZERO  A 4A E 11M;;;;20/07/2002;;;;CON;-23566403;-46699254;31/12/2010
BT;400639;CEI INDIR;JARDIM ARPOADOR;JARDIM ARPOADOR;;BUTANTA;BUTANTA;RUA GENERAL  ASDRUBAL DA CUNHA;1299;JARDIM ARPOADOR;5565000;37880736;;37880736;Ativa;65;RAPOSO TAVARES;6505;35309266;309266;;ZERO A 5A;;;;01/02/2007;;;;CON;-23591452;-46790822;31/12/2010
BT;306023;ESC.PART.;JARDIM DABRIL ESC. DE RECR. INF;JARDIM DABRIL ESC. DE RECR. INF;;BUTANTA;BUTANTA;RUA MAJOR AVIADOR  ADERBAL DE OLIVEIRA;10;JARDIM D ABRIL;5398110;;;;Ativa;12;BUTANTA;1204;35170847;170847;;;;;;;31/10/2000;;JARDIM D ABRIL ESC. DE RECR. INF;PAR;-23573786;-46777507;31/12/2010
BT;400298;CEI DIRET;JARDIM DAS VERTENTES;JARDIM DAS VERTENTES;;BUTANTA;BUTANTA;RUA   JOAO CORREA DA SILVA;53;JARDIM DAS VERTENTES;5541200;37460084;;37460084;Ativa;94;VILA SONIA;9401;35280859;280859;161079160000000;;16/08/2002;42294;15/08/2002;;22/05/2007;;;DIR;-23589830;-46743903;31/12/2010
BT;307107;ESC.PART.;JARDIM ESCOLA ESQUILINHO;JARDIM ESCOLA ESQUILINHO;;BUTANTA;PINHEIROS;HARMONIA;879;SUMAREZINHO;5435001;;;;Ativa;62;PINHEIROS;6201;35294962;294962;;1 A 6 A;11/06/2009;66;05/06/2009;;11/06/2009;;;PAR;-23550744;-46691114;31/12/2010
BT;400633;CEI INDIR;JARDIM JAQUELINE;JARDIM JAQUELINE;;BUTANTA;BUTANTA;RUA   BERGOGNONE;17;JARDIM OLYMPIA;5542030;37310068;;37332881;Ativa;94;VILA SONIA;9401;35309813;309813;;1A A 5A;;;;01/02/2007;;;;CON;-23588130;-46748906;31/12/2010
BT;400089;CEI DIRET;JARDIM JULIETA;JARDIM JULIETA;;BUTANTA;BUTANTA;SALVADOR NASCIMENTO;223;VILA NOVA ALBA;5363110;37313819;37331716;37313819;Ativa;67;RIO PEQUENO;6705;35239446;239446;161079138000000;ZERO A 6A E 11M;07/05/1992;31.515;07/05/1992;;22/05/2007;;;DIR;-23571872;-46747187;31/12/2010
BT;307384;ESC.PART.;JARDIM NEBRASKA;JARDIM NEBRASKA;;BUTANTA;PINHEIROS;NEBRASKA;152;BROOKLIN NOVO;4560010;;;;Ativa;35;ITAIM BIBI;3503;35445861;445861;;3M A 5A;28/09/2010;55;24/09/2010;;28/09/2010;;;PAR;-23612213;-46679194;31/12/2010
BT;19417;EMEF;JARDIM PAULO VI;JARDIM PAULO VI;;BUTANTA;BUTANTA;ENGENHEIRO HUGO TAKAHASHI;20;RAPOSO TAVARES;5563120;37827949;;37830307;Ativa;65;RAPOSO TAVARES;6503;35428848;428848;161079175000000;;28/11/2008;50267;27/11/2008;;;;;DIR;-23585547;-46759677;31/12/2010
BT;306024;ESC.PART.;JATY MATERNAL E JARDIM ESC. ESPEC.- DEF. FIS.;JATY MATERNAL E JARDIM ESC. ESPEC.- DEF. FIS.;;BUTANTA;PINHEIROS;AVENIDA   MORUMBI;8296;SANTO AMARO;4703002;;;;Ativa;35;ITAIM BIBI;3501;35139002;139002;;;;;;;18/10/1995;;;PAR;0;0;31/12/2010
BT;306197;CR.P.CONV;JESUS MENINO;JESUS MENINO;;BUTANTA;PINHEIROS;ALAMEDA   FRANCA;889;JARDIM PAULISTA;1422001;30642686;;30642686;Ativa;45;JARDIM PAULISTA;4502;35180099;180099;;2A A 3A E 11M;;;;01/07/2002;;;;CON;0;0;31/12/2010
BT;306897;CR.P.CONV;JOAO DE BARRO;JOAO DE BARRO;;BUTANTA;BUTANTA;ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37856336;;;Ativa;65;RAPOSO TAVARES;6504;35390690;390690;;3A;28/12/2007;2007.0.358;28/12/2007;28/12/2007;;;;CON;-23597399;-46782419;31/12/2010
BT;90051;EMEI;JOAO NEGRAO, CEL.;JOAO NEGRAO, CEL.;;BUTANTA;BUTANTA;RUA FRANCISCO LEITE ESQUERDO;30;JARDIM CELESTE;5528040;37510224;;37515587;Ativa;94;VILA SONIA;9401;35084360;84360;161079161000000;;24/12/1980;17.101;24/12/1980;;;;JARDIM CELESTE;DIR;-23597420;-46756521;31/12/2010
BT;92762;EMEF;JOAO XXIII;JOAO XXIII;;BUTANTA;BUTANTA;CÔNEGO LUÍS VIEIRA DA SILVA;201;JARDIM JOÃO XXIII;5569110;37820750;;37825911;Ativa;65;RAPOSO TAVARES;6505;35053211;53211;161079127000000;;20/01/1975;11.713;20/01/1975;;10/04/1981;;;DIR;-23597995;-46791920;31/12/2010
BT;400413;CEI INDIR;JOAO XXIII, PAPA;JOAO XXIII, PAPA;;BUTANTA;BUTANTA;DOUTOR ERÍCIO ÁLVARES DE AZEVEDO GONZAGA;SN;JARDIM CAMBARA;5560030;37821829;;;Ativa;65;RAPOSO TAVARES;6503;35180701;180701;;ZERO A 6A 11M;;;;20/07/2002;;;;CON;-23599771;-46790219;31/12/2010
BT;92681;EMEF;JOSE DE ALCANTARA MACHADO FILHO;JOSE DE ALCANTARA MACHADO FILHO;;BUTANTA;BUTANTA;RUA MATTIA FILIZZOLA;76;REAL PARQUE;5685060;37583141;37591520;37583141;Ativa;54;MORUMBI;5404;35053995;53995;161079108000000;;27/02/1957;3.480;27/02/1957;;10/04/1981;;ESCOLA MASCULINA MUNICIPAL REAL PQ MORUMBI;DIR;-23607437;-46704981;31/12/2010
BT;93165;EMEF;JOSE DIAS DA SILVEIRA, DR.;JOSE DIAS DA SILVEIRA, DR.;;BUTANTA;PINHEIROS;RUA ROQUE PETRELLA;1054;VILA CORDEIRO;4581051;55315005;50417703;50417703;Ativa;35;ITAIM BIBI;3504;35053405;53405;161079165000000;;26/10/1969;8.470;25/10/1969;;10/04/1981;;;DIR;-23615949;-46692310;31/12/2010
BT;306193;CR.P.CONV;JOSE GASPAR, D.;JOSE GASPAR, D.;;BUTANTA;BUTANTA;RUA   AUREA BATISTA DOS SANTOS;703;VILA MORSE;5623000;37427625;;37427625;Ativa;94;VILA SONIA;9403;35180877;180877;;ZERO A 6A E 11M;;;;20/07/2002;;;;CON;-23601049;-46726336;31/12/2010
BT;400163;CEI DIRET;JOSE OZI, PROF.;JOSE OZI, PROF.;;BUTANTA;BUTANTA;RUA   BARTOLOMEO VENETO;200;VILA TIRADENTES;5364030;37683587;37635487;;Ativa;67;RIO PEQUENO;6705;35238533;238533;161079141000000;ZERO A 6A E 11M;24/01/1996;35.819;24/01/1996;;22/05/2007;;;DIR;-23571387;-46751315;31/12/2010
BT;92797;EMEF;JULIO MESQUITA;JULIO MESQUITA;;BUTANTA;BUTANTA;RUA JOSE AIRES NETO;25;JARDIM BONFIGLIOLI;5594040;37354382;;;Ativa;12;BUTANTA;1201;35053223;53223;161079106000000;;21/03/1957;3.511;21/03/1957;;10/04/1981;;1. ESCOLA MISTA DO JARDIM BONFIGLIOLI;DIR;-23581034;-46735722;31/12/2010
BT;307391;ESC.PART.;KIDS UP;KIDS UP;;BUTANTA;BUTANTA;BARÃO DE IGUATEMI;16;REAL PARQUE;5684060;;;;Ativa;54;MORUMBI;5404;35445782;445782;;2A A 5A;16/10/2010;57;13/10/2010;;16/10/2010;;;PAR;-23609964;-46705178;31/12/2010
BT;303836;ESC.PART.;KOALA E.E.I.;KOALA E.E.I.;;BUTANTA;PINHEIROS;RUA   JOSE MARIA LISBOA;568;JARDIM PAULISTA;1332000;;;;Ativa;45;JARDIM PAULISTA;4501;35140302;140302;;;;;;;18/10/1995;;;PAR;-23568528;-46657306;31/12/2010
BT;500834;MOVA;KOLPING IMACULADA CONCEICAO;KOLPING IMACULADA CONCEICAO;;BUTANTA;BUTANTA;RUA   CAPIVARI-MIRIM;444;JARDIM DRACENA;5528290;37822713;;;Ativa;94;VILA SONIA;9403;;;;;;;;26/12/2006;;;;CON;-23592188;-46764205;31/12/2010
BT;501324;MOVA;KOLPING IMACULADA CONCEICAO UNID II;KOLPING IMACULADA CONCEICAO UNID II;;BUTANTA;BUTANTA;DEZ;SN;JARDIM EDUCANDARIO;5564100;;;;Ativa;67;RIO PEQUENO;6704;;;;;11/09/2008;2006.0.232;11/09/2008;11/09/2008;;;;CON;-23594080;-46771276;31/12/2010
BT;306198;CR.P.CONV;LAR CRIANCA FELIZ;LAR CRIANCA FELIZ;;BUTANTA;PINHEIROS;QUATÁ;821;VILA OLÍMPIA;4546044;30441119;;30441119;Ativa;35;ITAIM BIBI;3502;35180373;180373;;1A A 5A E 11M;;;;20/07/2002;;;;CON;-23597798;-46678689;31/12/2010
BT;400408;CEI INDIR;LAR DO ALVORECER CRISTAO;LAR DO ALVORECER CRISTAO;;BUTANTA;PINHEIROS;RUA   HARMONIA;1166;SUMAREZINHO;5435001;30314880;;38131553;Ativa;62;PINHEIROS;6201;35180580;180580;;ZERO A 6A 11M;;;;22/08/2002;;;;CON;-23552739;-46688889;31/12/2010
BT;306199;CR.P.CONV;LAR INFANTIL - ASA;LAR INFANTIL - ASA;;BUTANTA;BUTANTA;RUA   OSCAR PINHEIRO COELHO;309;CAXINGUI;5516050;37216916;;;Ativa;12;BUTANTA;1203;35180300;180300;;ZERO A 3A E 11M;;;;20/07/2002;;;;CON;-23460057;-46678437;31/12/2010
BT;306201;CR.P.CONV;LAR PAULO DE TARSO;LAR PAULO DE TARSO;;BUTANTA;BUTANTA;AVENIDA  DO RIO PEQUENO;1235;RIO PEQUENO;5379000;37669680;;;Ativa;67;RIO PEQUENO;6704;35180804;180804;;1A A 3A E 11M;;;;20/07/2002;;;;CON;-23568767;-46756344;31/12/2010
BT;500935;MOVA;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;;BUTANTA;BUTANTA;AVENIDA ENGENHEIRO  HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37819864;;;Ativa;65;RAPOSO TAVARES;6504;;;;;;;;27/04/2006;;;;CON;-23597399;-46782419;31/12/2010
BT;92789;EMEF;LUIZ EDUARDO MATARAZZO, CDE.;LUIZ EDUARDO MATARAZZO, CDE.;;BUTANTA;BUTANTA;PADRE TIAGO ALBERIONE;150;PARQUE DOS PRÍNCIPES;5396070;37825470;;37829747;Ativa;67;RIO PEQUENO;6702;35053259;53259;161079146000000;;29/10/1985;21.536;29/10/1985;;16/03/1991;;PARQUE DOS PRINCIPES;DIR;-23573643;-46774879;31/12/2010
BT;307101;CR.P.CONV;MAE DE DEUS;MAE DE DEUS;;BUTANTA;BUTANTA;ENGENHEIRO ARTUR DE MIRANDA;236;INSTITUTO DE PREVIDÊNCIA;5534010;37519041;;37511408;Ativa;94;VILA SONIA;9401;35433068;433068;;ZERO A 1 A;27/05/2009;2008.0.215;27/05/2009;27/05/2009;;;;CON;-23574746;-46709687;31/12/2010
BT;400306;CEI INDIR;MAE DO SALVADOR;MAE DO SALVADOR;;BUTANTA;PINHEIROS;RUA  DOS MACUNIS;738;VILA MADALENA;5444001;30311696;;;Ativa;2;ALTO DE PINHEIROS;202;35180269;180269;;ZERO A 6A 11M;;;;20/07/2002;;;;CON;-23554742;-46700195;31/12/2010
BT;307279;ESC.PART.;MAPLE BEAR CANADIAN SCHOOL MORUMBI;MAPLE BEAR CANADIAN SCHOOL MORUMBI;;BUTANTA;BUTANTA;JORGE JOÃO SAAD;570;VILA PROGREDIOR;5618000;;;;Ativa;54;MORUMBI;5403;35444424;444424;;1 A E 7 M A 5 A;11/06/2010;31;08/06/2010;;11/06/2010;;;PAR;-23592479;-46721291;31/12/2010
BT;11924;EMEF;MARIA ALICE BORGES GHION, PROFA.;MARIA ALICE BORGES GHION, PROFA.;;BUTANTA;BUTANTA;CACHOEIRA PORAQUÊ;575;CONJUNTO PROMORAR RAPOSO TAVARES;5574450;37828909;37829756;;Ativa;65;RAPOSO TAVARES;6501;35076181;76181;161079129000000;;17/02/1992;31.240;17/02/1992;;13/03/2001;;COHAB RAPOSO TAVARES;DIR;-23586188;-46800150;31/12/2010
BT;93131;EMEF;MARIA ANTONIETA D'ALKIMIN BASTO, PROFA.;MARIA ANTONIETA D'ALKIMIN BASTO, PROFA.;;BUTANTA;PINHEIROS;RUA CASA DO ATOR;207;VILA OLIMPIA;4546001;38464931;38498729;38498729;Ativa;35;ITAIM BIBI;3502;35053512;53512;161079167000000;;23/08/1956;3.206;23/08/1956;;10/04/1981;;ESCOLA MISTA DE VILA OLIMPIA;DIR;-23600217;-46675701;31/12/2010
BT;18236;EMEI;MARIA APARECIDA VITA PIANTE, PROFA.;MARIA APARECIDA VITA PIANTE, PROFA.;;BUTANTA;BUTANTA;RUA   JOAO FRANCISCO DE MELLO;SN;VILA NOVA ALBA;5358110;37316049;37354386;;Ativa;67;RIO PEQUENO;6705;35207937;207937;161079139000000;;29/10/1996;36.493;29/10/1996;;13/03/2001;;VILA NOVA ALBA;DIR;-23571847;-46749589;31/12/2010
BT;400307;CEI INDIR;MARIA DE LOURDES FERRARINI;MARIA DE LOURDES FERRARINI;;BUTANTA;PINHEIROS;RUA DOUTOR  ALBERTO SEABRA;1127;VILA MADALENA;5452001;30215361;;;Ativa;2;ALTO DE PINHEIROS;202;35180270;180270;;ZERO A 6A 11M;;;;20/02/2002;;;MAE QUERIDA;CON;-23542037;-46706487;31/12/2010
BT;306202;CR.P.CONV;MARIA DE NAZARE;MARIA DE NAZARE;;BUTANTA;BUTANTA;AVENIDA   CORIFEU DE AZEVEDO MARQUES;2530;VILA LAGEADO;5340000;37367462;;;Ativa;12;BUTANTA;1201;35180282;180282;;ZERO A 3A E 11M;;;;20/07/2002;;;;CON;-23572217;-46731221;31/12/2010
BT;99031;EMEI;MARIA JOSE GALVAO DE FRANCA PINTO, PROFA.;MARIA JOSE GALVAO DE FRANCA PINTO, PROFA.;;BUTANTA;BUTANTA;RUA INACIO CERVANTES;480;PARQUE YPE;5572000;37828903;;37829751;Ativa;65;RAPOSO TAVARES;6505;35095680;95680;161079126000000;;04/11/1987;24.873;04/11/1987;;13/03/2001;;JARDIM YPE;DIR;-23593741;-46797220;31/12/2010
BT;306562;CEI INDIR;MARIA TEREZA DE MACEDO COSTA;MARIA TEREZA DE MACEDO COSTA;;BUTANTA;BUTANTA;RUA   NOBRE VIEIRA;100;JARDIM RIZZO;5587180;37210543;;37210543;Ativa;12;BUTANTA;1201;35102313;102313;;ZERO A 4A E 11M;;;;31/12/2003;;;MARIA DE MAGDALA, CENTRO DE ED INFANTIL;CON;-23572590;-46730689;31/12/2010
BT;19242;EMEI;MARIAZINHA REZENDE FUSARI, PROFA;MARIAZINHA REZENDE FUSARI, PROFA;;BUTANTA;BUTANTA;RUA   EUDORO LINCOLN BERLINCK;118;JARDIM ARPOADOR;5565200;37827064;;37827064;Ativa;65;RAPOSO TAVARES;6505;35279894;279894;161079124000000;;17/05/2002;41.992;16/05/2002;;08/05/2007;;JARDIM JOAO XXIII;DIR;-23594962;-46790214;31/12/2010
BT;306080;ESC.PART.;METODO CENTRO DE ORIENTACAO E RECR. INF.;METODO CENTRO DE ORIENTACAO E RECR. INF.;;BUTANTA;BUTANTA;RUA ENGENHEIRO  BIANOR;77;BUTANTA;5502010;;;;Ativa;12;BUTANTA;1204;35162255;162255;;;;;;;20/12/2000;;;PAR;0;0;31/12/2010
BT;304778;ESC.PART.;METROZINHO JARDIM ESCOLA;METROZINHO JARDIM ESCOLA;;BUTANTA;PINHEIROS;RUA   CRISTIANO VIANA;1165;CERQUEIRA CESAR;5411002;;;;Ativa;62;PINHEIROS;6201;35163880;163880;;;;;;;16/03/1999;;;PAR;0;0;31/12/2010
BT;306085;ESC.PART.;MEU PEQUENO GRANDE MUNDO CENTRO DE RECR.E DES;MEU PEQUENO GRANDE MUNDO CENTRO DE RECR.E DES;;BUTANTA;PINHEIROS;RUA   BREJO ALEGRE;398;BROOKLIN PAULISTA;4557051;;;;Ativa;35;ITAIM BIBI;3501;35800797;800797;;;;;;;29/12/2000;;;PAR;-23602210;-46683258;31/12/2010
BT;304808;ESC.PART.;MICKEY EXTERNATO;MICKEY EXTERNATO;;BUTANTA;PINHEIROS;RUA   BERGAMOTA;101;ALTO DA LAPA;5468000;;;;Ativa;2;ALTO DE PINHEIROS;201;35102647;102647;;;;;;;18/10/1995;;;PAR;0;0;31/12/2010
BT;304816;ESC.PART.;MONICA PRADO COLEGIO;MONICA PRADO COLEGIO;;BUTANTA;BUTANTA;PRACA   MARCELO TUPINAMBA;23;CAXINGUI;5515020;;;;Ativa;12;BUTANTA;1204;35170860;170860;;;;;;;18/10/1995;;;PAR;-23578444;-46715081;31/12/2010
